canonical,variants,count
Th.Recknagel,TH. RECKNAGEL | TH. RECKNAGL | TH.RECKNAGL | Th. Recknagel | Th. Recknagl | Th.Recknagel | Th.Recknagl,17
Giovanni Benedetto Castiglione,GIOVANNI BENEDETTO CASTIGLIONE | GIOVANNIBENEDETTO CASTIGLIONE | Giovanni Benedetto Castiglione | Giovanni Benedetto di Castiglione,16
Roeland Savery,Roeland Savery | Roelant Saverij | Roelant Savery | Roelant Savry,16
MODERNO,MODERNO | Moderno,16
Paul Veronese,PAUL VERONESE | Paul Veronese,16
ADAM FRANS VAN DER MEULEN,ADAM FRANCOIS VAN DER MEULEN | ADAM FRANS VAN DER MEULEN | ADAM FRANS VANDER MEULEN | Adam Francois van der Meulen | Adam Frans van der Meulen | Frans Adam van der Meulen,16
MICHIEL VAN MUSSCHER,MICHAEL van MUSSCHER | MICHEL VAN MUSSCHER | MICHIEL VAN MUSSCHER | MICHIEL van MUSCHER | MICHIELVAN MUSSCHER | Mich. van Musscher | Michiel van Musscher | Michiel von Musscher,16
DOMENICO FETI,DOMENICO CUNEGO | DOMENICO FETI | DOMENICO INDUNO | DOMENICO MORONE | DOMENICO TIEPOLO | DOMENICO TINTORETTO,16
PIETRO PERUGINO,PIETRO ANDERLONI | PIETRO DONKERS | PIETRO NELLI | PIETRO PEDRONI | PIETRO PERUGINO,16
GIOVANNI MIGLIARA,GIOVANNI GHISOLFI | GIOVANNI MIGLIARA | GIOVANNI PACCIARALI | GIOVANNI PALMA | GIOVANNI PAOLO GASPARI | GIOVANNI PEDRINI | GIOVANNI PISANO | GIOVANNI PONTICELLI | GIOVANNI SEGALA | GIOVANNI SPAGNA | GIOVANNI VOLPATO,16
POELENBURG,POELEMBURG | POELENBURG | POELENBURGH,16
HELST,HELST,16
SEGHERS,SEGHERS | SEGHERS (GERARD) | Seghers,16
HEYDEN,HEYDE | HEYDEN | Heyden,16
DOSSO DOSSI,DOSSI (DOSSO) | DOSSO | DOSSO DOSSI | Dosso Dossi,16
SEBASTIANO DEL PIOMBO,SEBASTIANO DE ALBERTIS | SEBASTIANO DEL PIOMBO | SEBASTIANODELPIOMBO | Sebastian del Piombo | Sebastiano del PIOMBO | Sebastiano del Piombo,16
B.VAN DER HELST,B.VAN DER HELST | B.van der HELST | B.van der Helst | VAN DER HELST | Van der HELST,16
BOSIO,BOSIO | BOSSI,16
BREUGHEL DE VELOURS,"BREUGHEL (JEAN) dit de Velours | BREUGHEL (JEAN), dit de Velours | BREUGHEL (de Velours) | BREUGHEL DE VELOURS | BREUGHEL,DIT DE VELOURS | BRUEGHEL (JAN I, dit DE VELOURS) | BRUEGHEL,dit DE VELOURS",16
PALIZZI,PALIZZI | PALIZZI (F.) | PALIZZI F. | PALIZZI G.,16
WATTEAU (ANTOINE),WATTEAU (ANTOINE) | WATTEAU (Antoine) | WATTEAU (Antoine?) | WATTEAU (FRANCOIS) | WATTEAU (FRANCoIS) | WATTEAU (LOUIS) | WATTEAU ANTOINE,16
HEBERT,"HEBERT | HEBERT, E. | Hebert",16
GEROME,GEROME,16
MARILHAT,MARILHAT | Marilhat,16
RAOUX,RAOUX,16
BOREL,BOREL | BOURDELLE,16
MARILLIER,MARILLIER | MARLET,16
SWEBACH-DESFONTAINES,SWEBACH-DESFONTAINE | SWEBACH-DESFONTAINES | SWEBACHDESFONTAINES | Swebach Desfontaines,16
LE BARBIER,LE BACHELIER | LE BARBIER | LE BARBIER L'AINE | LE BARBIER LAINE | LE BARBIER aine | LE BARBIER lAine,16
PERIN,PERAUDIN | PERIGNON | PERIN | PERLIN | PERRIN,16
HERVIER,HERVIER | HERVIER AD.,16
GARNERAY,GARDNER | GARNERAY | GARNEREY | GARNIER | Garnerey,16
BESNARD,BENARD | BESNARD,16
FYT (JAN),"FYT (JAN) | FYT (Jan) | FYT(JAN) | FYT, JAN | FYT,JAN | Fyt, Jan",16
Antoine Watteau,Antoine Watteau,16
Paul Rembrand van Ryn,PAUL REMBRANDT HARMENSZ VAN RYN | PAUL REMBRANDT VAN RYN | Paul Rembrand van Ryn | Paul Rembrandt van Rhyn | Paul Rembrandt van Rijn | Paul Rembrandt van Ryl | Paul Rembrandt van Ryn,16
MAX JOSEPH WAGENBAUER,MAX JOS. WAGENBAUER | MAX JOSEF WAGENBAUER | MAX JOSEPH WAGENBAUER | MAX JOSEPH WAGENBAUR | Max Josef Wagenbauer | Max Joseph Wagenbaur,16
WILLEM ROMEYN,WILLEM ROMEYN | Wilhelm Romeyn | Willem Romeijn | Willem Romeyn,16
Christian Wilhelm Ernst Dietrich,Christian Ernst Wilhelm Dietrich | Christian Wilh. E. Dietrich | Christian Wilh. Ernst Dietrich | Christian Wilh. Ernst Dietrich (Dietricy) | Christian Wilhelm Ernst Dietrich,16
Franz Porbus,Frans Pourbus | Franz POURBUS | Franz Porbus | Franz Pourbus | Franz Pourbus II.,16
CHARLES CHAPLIN,CHARLES ANTOINE COYPEL | CHARLES CAMOIN | CHARLES CHAPLIN | CHARLES CHASSEVENT | CHARLES COLEMAN | CHARLES ECHARD | CHARLES EISEN | CHARLES FRANCOIS,16
G.ENGELHARDT,G.ENGELHARDT | G.Engelhardt | G.H.ENGELHARDT | G.H.Engelhard | G.H.ngelbardt | G.K.ENGELHARDT,16
FERDINAND FELDHUTTER,FERDINAND FELDHUTTER | FERDINAND SCHWERDFEGER | Ferdinad Feldhitter | Ferdinand Feldhitter | Ferdinand Feldhuitter | Ferdinand Feldhuter | Ferdinand Feldhutter | ferdinand feeke,16
N. Berchem,N. BERCHEM | N. Berchem | N.BERCHEM | N.BERGHEM | N.Berchem,16
Rudolf Bangel,Rud. Bangel | Rudolf Bangel,16
JOHANN CHRISTIAN HEERDT,JOHANN CHRISTIAN BRAND | JOHANN CHRISTIAN CLAUSSEN DAHL | JOHANN CHRISTIAN DAHL | JOHANN CHRISTIAN DEIKER | JOHANN CHRISTIAN EZDORF | JOHANN CHRISTIAN HEERDT | JOHANN CHRISTIAN HIRT | JOHANN CHRISTIAN VOLLERDT | JOHANNES CHRISTIAN DEIKER,16
A.Friedlander,A.FRIEDLAENDER | A.FRIEDLANDER | A.Friedlander | C.FRIEDLANDER | H.FRIEDLANDER | H.Friedlaender,16
Georg Schmitz,GEORG SCHMITGEN | Georg SCHMITGEN | Georg Schitz | Georg Schmitz | Georg Schobel | Georg Schonleber | Georg Schwabe,16
CARL MILLNER,CARL FELBER | CARL HILLNER | CARL MATERN | CARL MELTZER | CARL MILLNER | CARL THIEL,16
Cornelis Poelenburg,Cornelis Poelenburg | Cornelis Poelenburgh | Cornelis v. Poelenburg | Cornelis van Poelenburg | Cornelis van Poelenburgh | Cornelis yan Poelenburg | Cornelius Poelenberg | Cornelius van Poelenburgh,16
Heinrich Hartung,HEINR. HARTUNG | HEINR.HARTUNG | HEINRICH HARTUNG | Heinr. Hartung | Heinr.Hartung | Heinrich HARTUNG | Heinrich Hartung,16
J. Gluckert,J. GLUCKERT | J. Gliickert | J. Gluckert | J.GLUCKERT | J.Glickert | J.Gluckert | J.Gluickert,16
G.Schultz,G.SCHULTZ | G.Schilter | G.Schliwa | G.Schlopke | G.Schuiler | G.Schuler | G.Schultz | G.Schulz,16
PIETER SNAYERS,PETER SNAIJERS | PIETER SNAYERS | Peter Snyers | Pieter Snayers | Pieter Snyers,16
Ed. Schleich jun.,E. Schleich jun. | ED. SCHLEICH | ED.SCHLEICH | Ed. Schleich | Ed. Schleich jr | Ed. Schleich jr. | Ed. Schleich jun. | Ed. Schleich sen.,16
GIOV.PAOLO PANNINI,GIO. PAOLO PANNINI | GIO.PAOLO PANNINI | GIOV. PAOLO PANNINI | GIOV.PAOLA PANINI | GIOV.PAOLO PANNINI | Giov. Paolo Pannini | Giov.Paolo PANNINI,16
Georg Sommer,GEORG SOMMER | Georg Sommer,16
CLAES MOLENAER,CLAES MOLENAER | CLAESZ MOLENAER | Claes MOLENAER | NICLAS MOLENAER,16
CARL GEHRTS,CARL GEHRTS | Carl Gehrts | KARL GEHRTS | KARL.GEHRTS | Karl Gehrts,16
A. CUIJP,A. CUIIP | A. CUIJP | A. Cuijp | A.CUIJP,16
THOMAS LAWRENCE,THOMAS FEARNLEY | THOMAS LAWRENCE | Thomas Lawrence,16
JULIUS GEERTZ,JULIUS BRETZ | JULIUS GEERTS | JULIUS GEERTZ | JULIUS HESS | JULIUS HINTZ | JULIUS NITSCHE | JULIUS WELSCH | JULIuS HESSE,16
JOSEF ISRAELS,JOSEF ISRAEL | JOSEF ISRAELS | JOSEF V.ISRAELS | JOSEPH ISRAELS | Jos. Israels | Josef Israels,16
Franz Pflugradt,Franz Pflugradt | Franz Pfugradt,16
OLAF JERNBERG,OLAF JERNBERG | OLOF JERNBERG | OLOFJERNBERG | Olaf Jernberg | Olof Jernberg,16
E.HILDEBRANDT,E. Hildebrandt | E.HILDEBRAND | E.HILDEBRANDT | E.Hildebrand | E.Hildebrandt,16
MAX THEDY,MAX HESS | MAX THEDY | Max HeR | Max Thedy,16
Moritz Erdmann,MORITZ ERDMANN | Morit Erdmann | Moritz Erdmann,16
Otto Gampert,Dr.OTTO GAMPERT | OTTO GAMPERT | Otto Gampert,16
WILHELM BLANKE,WILHELM AHLBORN | WILHELM BLANKE | WILHELM BRAUN | WILHELM GAIL | WILHELM JACKEL | WILHELM LAAGE | WILHELM LAUTER | WILHELM MULLER | WILHELM WAGNER | WILHELMBLANKE | WILHELMHELLER,16
W.Lichtenheld,W. Lichtenheld | W.LICHTENHELD | W.Lichtenheld,16
ERNST MEISEL,ERNST BERGER | ERNST GRIEBEL | ERNST HELBIG | ERNST HERTER | ERNST LEMBERGER | ERNST MEIER | ERNST MEISEL | ERNST MEISSNER | ERNST MEISTER | ERNST MIESLER | ERNST STEINER,16
Eduard Kurzbauer,EDUARD KURZBAUER | EDUARDKURZBAUER | Eduard KURZBAUER | Eduard Kreutzer | Eduard Kurzbauer,16
C.Millner,C. Millner | C.Millner | K. Millner | K.Millner,16
HANS VON MAREES,HANS VON MAREES | HANS von MAREES | Hans von Marees | Hans von Mar̩es,16
Antonio Montemezzo,ANTON D. MONTEMEZZO | ANTON MONTEMEZZO | ANTONIO D. MONTEMEZZO | ANTONIO MONTEMEZZO | Antonio Montemezzo,16
Josef Schmitberger,JOS. SCHMITZBERGER | JOSEF SCHMITZBERGER | Jos. Schmitberger | Jos. Schmitzberger | Josef Schmitberger | Josef Schmitzberger,16
Luitpold Faustner,LUITPOLD FAUSTNER | Luitp.Faustner | Luitpold Faustner,16
PHILIPPE DE CHAMPAIGNE,PHILIPP DE CHAMPAIGNE | PHILIPPE DE CHAMPAIGNE | PHILIPPE de CHAMPAIGNE | Philipp de Champaigne | Philippe de CHAMPAIGNE | Philippe de Champaigne,15
PIETRO LONGHI,PIETRO LONGHI | Petro Longhi | Pietro Longhi,15
BENEDETTO DA MAIANO,BENEDETTO | BENEDETTO CODA | BENEDETTO DA MAIANO | BENEDETTO DA MAJANO | BENEDETTO DIANA,15
ALESSANDRO MAGNASCO,ALESSANDRO MAGNASCO | ALEXANDRE MAGNASCO | ALLESSANDRO MAGNASCO | Alessandro MAGNAsc0,15
Georg Pencz,GEORG PENCZ | GEORG PENCZt | Georg PENCZ | Georg Pencz,15
GIOVANNI SEGANTINI,GIOVANISEGANTINI | GIOVANNI BOCCATI | GIOVANNI GAGGINI | GIOVANNI MANSUETI | GIOVANNI SEGANTINI | GIOVANNI SILVESTRI | GIOVANNISANTI,15
GIUSEPPE ZAIS,GIUSEPPE ANTONI | GIUSEPPE BONITO | GIUSEPPE CALETTI | GIUSEPPE GATTERI | GIUSEPPE MONTICELLI | GIUSEPPE SACHERI | GIUSEPPE TASSONI | GIUSEPPE ZAIS,15
PIETER MOLYN,PETER DE MOLYN | PIETER DE MOLYN | PIETER DE WYN | PIETER MOLYN | PIETERDE MOLYN | Peter de Molyn,15
ADRIAN VAN DER WERFF,ADRIAN VAN DER CABEL | ADRIAN VAN DER WERF | ADRIAN VAN DER WERFF | ADRIAN van der WERFF | Adrian van den Cabel | Adrian van der Werf | Adrian van der Werff,15
JARDIN,JARDIN | Jardin | Jardines,15
HONTHORST,HONTHORST | HONTHORST GERARD | HONTHORST GHER. | HONTHORST GHERARD,15
SCHALCKEN,SCHAGEN | SCHAL | SCHALCKEN | SCHALKEN | Schalcken,15
Bernaert van Orley,BERNAERT VAN ORLEY | BERNARD VAN ORLEY | BERNARD VANORLEY | BERNARDO VAN ORLEY | BERNHARD VAN ORLEY | Bernaert van Orley | Bernard van ORLEY | Bernhard van Orley,15
CORNELIS TROOST,CORNELI TROOST | CORNELIS STOOTER | CORNELIS TROOST | CORNELIS VROOM | CORNELIUS TROOST | Cornelis Troost | Cornelis Vroom,15
M.D'HONDECOETER,M d'HONDECOETER | M. D' HONDECOETER | M. D'HONDECOETER | M. d'HONDECOETER | M. d'Hondecoeter | M. d'Hondekoeter | M.D'HONDECOETER | M.d HONDECOETER | M.d' Hondecoeter | M.d'Hondecoeter,15
Gilles Rombouts,GILLES ROMBOUTS | GILLIES ROMBOUTS | GILLIS ROMBOUTS | Gilles Rombouts | Gillis Rombouts | JILLES ROMBOUTS | JILLIS ROMBOUTS | Jilles Rombouts,15
ANGIOLO BRONZINO,AGNOLO BRONZINO | ANGIOLO BRONZINO | Angiolo Bronzino,15
"T.GAINSBOROUGH,R.A.","T.GAINSBOROUGH | T.GAINSBOROUGH,R.A. | TH. GAINSBOROUGH | TH.GAINSBOROUGH",15
COLIN,COLIN | COLLIN | COLLINS | Collin,15
P.MIGNARD,P. MIGNARD | P. Mignard | P.MIGNARD | P.Mignard,15
BOUT,BOUT | BOUTS | Bout,15
HELLEU,HELLEMONT | HELLEU,15
A.VAN OSTADE,A. von Ostade | A.VAN OSTADE | A.VON OSTADE | A.van OSTADE | A.von OSTADE,15
Francesco Vinea,FRANCESCO BEDA | FRANCESCO BREA | FRANCESCO VINEA | FRANCESCOVINEA | Francesco Vinea,15
FYT,FYT,15
MEULEN,I. Meulen | J. Meulen | MEULEN | u.Meulen,15
MAES,MAES | Maes,15
BIDA,BIDA | BIDAU,15
BASTIEN-LEPAGE,BASTIEN-LEPAGE | Bastien-Lepage,15
MENZEL,MENZEL | MENZLER | Menzel | Menzler,15
VEYRASSAT,VEYRASSAT | VEYRASSAT (Jules) | VEYRASSAT JULES,15
VIBERT,VIBERT | VIBERT (Georges) | VIBERT (Jules),15
LEDOUX,LEDOUX | LEDoUX,15
GREUZE (J.-B.),"GREUZE (J.-B.) | GREUZE (genre de J.-B.) | GREUZE(J.-B.) | Greuze, J. B. | Greuze, J.B.",15
DUPLESSIS-BERTAUX,DUPLESSI-BERTAUX | DUPLESSIS-BERTAUX | DUPLESSIS-BERTEAUX,15
GUILLEMIN,GUILLEMET | GUILLEMIN | GUILLEMINET | GUILLIELMO | Guilliment,15
BOISSIEU,BOISSIEU | DE BOISSIEU,15
VIEN,VIEN | VIVIEN | Vien,15
LANTARA,LANTARA,15
Meissonier,Meissonier,15
GERVEX,GERVEX,15
LATOUR,LACOUR | LATOUR,15
GRANET,GRANET,15
MAES (NICOLAES),"MAES (NICOLAES) | MAES (NICOLAS) | MAES (NIcOLAS) | MAES (Nicolas) | MAES, NICOLAS | MAES,NICOLAES | Maes, Nicolaus",15
COSWAY,COSWAY | COsWAY,15
Palissy,Palissy,15
Raphael Sanzio,Raphael Santi | Raphael Sanzio,15
DESCOURTIS,DESCOURS | DESCOURTIS | DEscouRTIs,15
Balthasar Beschey,BALTHASAR BESCHEY | Balthasar Beschey | Balthazar BESCHEY,15
CASSATT,CASSATT,15
MOLENAER (Jan-Miense),"MOLENAER (Jan-Miense) | MOLENAER JAN MIENSE) | MOLENAER(Jan-Miense) | MOLENAER, JAN MIENSZE | MOLENAER,JAN MIENSE | MOLENAER,JAN MIENSZE | Molenaar, Jan Miensze | Molenaer, Jan Miense | Molenaer, Jan, Miense",15
PISSARRO (Camille),"PISSARRO (Camille) | PISSARRO, CAMILLE | PISSARRO,CAMILLE",15
FERDINAND WAGNER,FERDINAND | FERDINAND BAUER | FERDINAND BRAUER | FERDINAND PACHER | FERDINAND WAGNER | FERDINAND WALDMULLER | FERDINANDWAGNER,15
Heffner Karl,"HEFFNER (KARL) | HEFFNER KARL | HEFFNER, CARL | Heffner Karl | Heffner, Karl",15
Jacob Amigoni,JACOPO AMIGONI | JACOPOAMIGONI | Jacob Amigoni,15
"Antonio Allegri, gen. Correggio","ANTONIO ALLEGRI DA CORREGGIO | ANTONIO ALLEGRI DA CORREGIO | ANTONIO ALLEGRI gen. CORREGGIO | ANTONIO ALLEGRI gen.CORREGGI0 | ANTONIO ALLEGRI gen.CORREGGIO | ANTONIO ALLEGRI, gen. CORREGGIO | ANTONIO ALLEGRI-CORREGGIO | Antonio Allegri (Correggio) | Antonio Allegri Da Correggio | Antonio Allegri gen. Correggio | Antonio Allegri, gen. Correggio",15
Frans Hals d. A.,FRANS D.E. HALS | FRANS HALS D. A. | FRANS HALS D.A. | FRANS HALS d. A. | FRANS HALS d.A. | FRANS HALS d.J. | FRANZ HALS d.A. | Frans Hals d. A. | Frans Hals d. J. | Franz Hals d. J.,15
Karl von Enhuber,KARL ENHUBER | KARL VON ENHUBER | KarI von Enhuber | Karl Enhuber | Karl von Enhuber,15
H. van Balen,H. VAN BALEN | H. van Balen | H.VAN BALEN | H.van BALEN | H.van Balen,15
Joh. Lingelbach,J. LINGELBACH | J. Lingelbach | J.LINGELBACH | J.Lingelbach | Joh. Lingelbach | Joh.Lingelbach | Lingelbach,15
A.PALAMEDESZ,A. PALAMEDES | A. Palamedes | A.PALAMEDES | A.PALAMEDESZ | A.Palamedebz | A.Palamedes | A.Palamedesz,15
F.ZUCCARELLI,F. Zuccarelli | F. Zuccherelli | F.ZUCCARELLI | F.Zuccharelli | FR.ZUCCARELLI | Fr. Zuccarelli | Fr. Zuccherelli,15
M. Stifter,M. Stiffer | M. Stifter | M.STIFTER | M.Stifter,15
FRANZ ADAM,FRANZ ADAM | Franz ADAM | Franz Adam,15
Quinten Massys,QUINTEN MASSIJS | QUINTEN MASSYS | QUINTIN MASSYS | Quinten Massys,15
Jakob van Es,JACOB VAN ES | JACOB van ES | JAKOB VAN ES | JAKOB VAN STRY | Jacob van Es | Jacob van Gs | Jakob van Es,15
GASPAR NETSCHER,GASPAR NETSCHER | Gaspar Netscher | Gaspard Netscher,15
Hermione von Preuschen,HERMINE VON PREUSCHEN | HERMIONE VON PREUSCHEN | Hermine v. Preuschen | Hermine v.Preuschen | Hermine von Preuschen | Hermione v. Preuschen | Hermione von Preuschen,15
JACQUES LOUIS DAVID,JACQ. LOUIS DAVID | JACQUES LOUIS DAVID | JACQUES LOUIS DAVIDS | Jacques Louis DAVID | Jacques Louis David | Jacques-Louis David | Jaques Louis David,15
A. Chelius,A. CHELIUS | A. Chelius | A. cHELIUS | A.CHELIUS | A.Chelius | Chelius,15
L.Neubert,H.Neuber | L.NEUBERT | L.NEUBERTH | L.Neubert,15
ADELSTEEN NORMANN,ADELSTEEN NORMANN | ADELSTEN NORMANN | Adelsteen Normann | Adelsten NORMAN | Adelsten Normann,15
Jos. Heydendahl,3.Heydendahl | J. Heydendahl | J.Heydendahl | J.Heyendahl | Jos. Heydendahl,15
Otto Erdmann,OTTO ECKMANN | OTTO EERELMAN | OTTO ERDMANN | OTTOERDMANN | Otto Eckmann | Otto Eerelman | Otto Erdmann | Otto Erdmannn,15
L.FERSTEL,L. FERSTEL | L. Ferstel | L.FEISTEL | L.FERSTEL | L.Ferstel,15
C. Stoitzner,C. STOITZNER | C. Stoitner | C. Stoitzner | C. Stoizner | C.STOITZNER | C.Stoizner | J. Stoitzner | J. Stoizner | Stoitzner,15
M. Bergmann,J. Bergmann | J.BERGMANN | J.Bergmann | K. Bergmann | M. Bergmann | M.BERGMANN | M.Bergmann | S.Bergmann,15
ED.VON GEBHARDT,E.VON GEBHARDT | E.VONGEBHARDT | E.von Gebhardt | ED. VON GEBHARDT | ED.VON GEBHARDT | ED.von GEBHARDT | Ed. von Gebhardt,15
A.BRENDEL,A. BRENDEL | A.BRENDEL | A.Brendel,15
G.PAPPERITZ,G. PAPPERITZ | G. Papperite | G.PAPPERITZ | G.Papperit | G.Papperitz | Gg. Papperitz | Gg.Papperit,15
N. Poussin,N. POUSSIN | N. POUsSIN | N. Poussin | N.POUSSIN | N.Poussin | Nik. Poussin,15
Carl Roux,CARL ROUX | Carl ROUX | Carl Roux | KARL ROUX | Karl RouX | Karl Roux,15
J. Sperlich,J. SPERL | J. Sperl | J. Sperlich | J.SPERL | J.SPERLICH | J.Sperl | J.Sperlich,15
Hugo Kotschenreiter,HUGO KOTSCHENREITER | HUGO KOTSCHENREUTER | Hugo G. Kotschenreiter | Hugo Kotschenreiter,15
Alfred Bachmann,ALFRED BACHMANN | Alfr. Bachmann | Alfred Bachmann | Alfred Bachmaun,15
A.de Marees,A. de Marees | A.DE MAREES | A.de MAREES | A.de Marees | A.des Marees | G. de Marees | G.de Marees,15
Robert Haag,ROBERT HAUG | Robert Haag | Robert Haug | Robert von Haug,15
R.Kochanowski,C.KOCHANOWSKI | F.KOCHANOWSKI | H.KOCHANOWSKI | R.KOCHANOWSKI | R.Kochanowski | R.Kochanowsky,15
JOHANN FRIEDRICH HENNINGS,JOHANN FRIEDR. WENTZEL | JOHANN FRIEDRICH BAUSE | JOHANN FRIEDRICH ENGEL | JOHANN FRIEDRICH HENNIGS | JOHANN FRIEDRICH HENNINGS | JOHANN FRIEDRICH NAGEL | JOHANN FRIEDRICH SCHINK | JOHANN FRIEDRICH WEITSCH,15
Heinrich Breling,HEINRICH BRELING | Heinrch Brune | Heinrich Breling,15
FRIEDRICH GEORG PAPPERITZ,FRIEDRICH GEORG PAPPERITZ | Fried. Georg Papperitz | Friedr. Georg Papperitz,15
CARL MORGENSTERN,CARL MORGENSTERN | Carl M0RGENSTERN | KARL MORGENSTERN,15
KARL SCHUCH,KARL SCHICK | KARL SCHUCH | KARL SCHULTHEISS | Karl SCHULTZE | Karl Schuch | Karl Schultheib | Karl Schultheis | Karl Schulze,15
Paul Crodel,PAUL CRODEL | Paul Crodel,15
RICHARD KAISER,RICHARD KAISER | RICHARD KLEPSCH | Richard Klingem | Richard Klingen,15
Max Pitzner,MAX PITZNER | Max Pitzner | Max Ritzinger,15
ANDERS ANDERSEN-LUNDBY,ANDERS ANDEKSEN LUNDBY | ANDERS ANDERSEN LUNDBY | ANDERS ANDERSEN-LUNDBY | Anders Andersen-Lundby,15
HUGO FREIHERR VON HABERMANN,HUGO FREIHERR VON HABERMANN | HUGO FREIHERR von HABERMANN | Hugo Freih. von Habermann | Hugo Freiherr v. Habermann | Hugo Freiherr von Habermann,15
CAMILLE PISSARRO,CAMILLE PISSARO | CAMILLE PISSARRO | CAMILLEPISSARRO,15
Anton Kaulbach,A.KAULBACH | ANTON KAULBACH | Anton Karcher | Anton Kaulbach | Aug. Kaulbach,15
FRITZ BOEHLE,FRITZ BOEHLE | FRITZ BOHLE | Frit Boehle | Fritz BOEHLE | Fritz Bohle,15
G.Schonleber,G. Schonberg | G. Schonleber | G.SCHONLEBER | G.Schonleber,15
Friedrich Schwinge,Friedrich Schaper | Friedrich Schwinge | Friedrich Schworer | Friedrich W.Schwinge | Friedrich Wilh. Schreiner | Friedrich Wilhelm Schaefer | Friedrich Wilhelm Schoen | Friedrich Wilhelm Schon | Friedrich Wilhelm Schwinge | Friedrich Wilhelm von Schadow,15
Richard Kaiser,Friedrich Kaiser | Richard Kaiser,15
CONRAD LESSING,CONRAD LESSING | KONRAD LESSING | Konrad Lessing,15
Anthony Jansz van der Croos,ANTHONY JANSZ V.D. CROOS | ANTHONY JANSZ VAN DER CROOS | ANTHONY JANSZ. VAN DER CROOS | ANTHOONY JANSZ VAN DER CROOS | ANTONIE JANSZ van CROOS | ANTONY JANSZ VAN DER CROOS | Anthonij Jansz. van der Croos | Anthony Jansz van der Croos | Anthony Jansz. van der Croos | Antonie Jansz van Croos | Antony Jansz. van Croos,14
KLAES MOLENAER,KLAES MOLENAER | KLAESMOLENAER | Klaes Molenaer,14
HENDRIK CORNELISZ VROOM,HENDRICK CORNELISZ VROOM | HENDRICK CORNELISZ. VAN VLIET | HENDRICK CORNELISZ. VROOM | HENDRIK CORNELISSEN VROOM | HENDRIK CORNELISZ VAN VLIET | HENDRIK CORNELISZ VROOM | Hendrick Cornelisz van Vliet | Hendrik Cornelisz Vroom | Hendrik Cornelisz van Vliet | Hendrik Corneliszen Vroom,14
BARTOLOMEO VIVARINI,BARTOLOMEO VIVARINI | BARTOLOMMEO DI GIOVANNI | BARTOLOMMEO VIVARINI | BARTOLOMMEOVIVARINI,14
CARLO CRIVELLI,CARLO CLERICI | CARLO CRIVELLI | CARLO ORIVELLI,14
BOTTICELLI,BOTTICELLI | BOTTICINI | BOTTINI,14
Giordano Luca,"GIORDANO (Chev.Luca) | GIORDANO (LucAs) | GIORDANO (Luca de) | GIORDANO (Luca) | GIORDANO LUCA | GIORDANO,LUCA | Giordano Luca | Giordano, Luca",14
CORREGE,CORREGE,14
DONATELLO,DONAT | DONATELLO | DONATO,14
BACCIARELLI,BACCIARELLI | BACCIO BANDINELLI | BACCIO PONTELLI | BACIARELLI,14
JAN BRUEGHEL DER ALTERE,"JAN BRUEGHEL DER AELTERE | JAN BRUEGHEL DER ALTERE | JAN BRUEGHEL LE VIEUX | Jan Brueghel der Aeltere | Jan Brueghel der Altere | Jan Brueghel der Jingere | Jan Brueghel, der Jungere",14
A.VERHOESEN,A. Verhoesen | A. Verhoussen | A.VERHOESEN | A.VERHOEVEN | A.Verhoesen,14
ANTONIO MORO,ANTONIO AMOROSI | ANTONIO MORO | ANTONIO ROMANO | ANTONIO SOLARIO | Antonio MORO | Antonio Moro,14
GERARD DAVID,GERARD DAVID | GERARD DAVIDS | Geraerd David | Gerard DAVID | Gerard David,14
JACOPO TINTORETTO,"JACOPO ROBUSTI DIT LE TINTORET | JACOPO ROBUSTI GEN.IL TINTORETTO | JACOPO ROBUSTI TINTORETTO | JACOPO ROBUSTI, IL TINTORETTO | JACOPO ROBUSTI, dit TINTORETTO | JACOPO ROBUSTI,IL TINTORETTO | JACOPO ROBUSTI. TINTORETTO | JACOPO ROBUSTI.TINTORETTO | JACOPO ROBUSTITINTORETTO | JACOPO TINTORETTO",14
GAUDENZIO FERRARI,GAUDENZIO FERRARI | Gaudenzio Ferrari,14
Carlo Cignani,CARL CINGANI | CARLO CIGNANI | Carlo Cignani,14
PAUL SIGNAC,PAUL SEIGNAC | PAUL SIGNAC | Paul Signac,14
Palizzi Filippo,Palizzi Filippo | Palizzi Giuseppe,14
POUSSIN (Nicolas),"POUSSIN (NICOLAS) | POUSSIN (Nicolas) | POUSSIN NICCOLO' | POUSSIN NICOLA | POUSSIN NICOLAS | POUSSIN,NICOLAS | POUSSIN,NICOLAUS | POUsSIN, Nicolas | PoUSSIN (Nieolaus) | Poussin Nicola | Poussin, Nicolas | Poussin, Nicolaus",14
POMPEO BATTONI,POMPEO BATONI | POMPEO BATTONI | POMPEO MASSANI | POMPEO RANDI | POMPEOBATONI | POMPEOBATTONI | Pompeo Batoni | Pompeo Battoni,14
Simon de Vos,SIMON DE | SIMON DE VOS | SIMON DENIS | SIMON de VOS | Simon de Vos,14
PORBUS,P.Porbus | PORBUS | Porbus,14
HANS MEMLING,HANS MEMLING | Hans Memling,14
PIETER VAN DER LEEUW,PETER VAN DER WERF | PIETER VAN DER LEEUW | PIETER VAN DER WERFF | Pieter VAN DER WERFF | Pieter van der Werff,14
