inventario,dc.title,handle,manifest
BO0624_88346,"Antiquitäten Skulpturen Möbel alte Gemälde Miniaturen ostasiatisches Kunstgewerbe antike Ausgrabungen aus verschiedenem süddeutschem-meist münchener Privatbesitz: ferner die Sammlung altorientalischer Waffen aus dem Besitze August Diez: Versteigerung in der Galerie Helbing in München Mittwoch, den 18. September und folgende Tage",https://historica.unibo.it/handle/20.500.14008/94350,https://historica.unibo.it/server/iiif/08baaaa5-d83c-48ac-93cd-d955e28e5ed7/manifest
BO0624_83976,"Catalogue des objets d'art et de haute curiosité, faiences et porcelaines, montres, miniatures, boîtes ... bronzes italiens ... composant la collection J. E...: Hotel Drouot, le jeudi 27 mai 1909",https://historica.unibo.it/handle/20.500.14008/93418,https://historica.unibo.it/server/iiif/08bcdc71-4a7d-4452-8eb4-ad185de0f77f/manifest
BO0624_84029,"Catalogue des objets d'art et d'ameublement, tableaux, aquarelles, dessins par Édouard Detaille, bijoux montés de brillants, perles, rubis et saphirs, fourrures orfèvrerie ancienne & moderne ...: 19, 20, 21 et 22 décembre 1910",https://historica.unibo.it/handle/20.500.14008/93451,https://historica.unibo.it/server/iiif/08fcf9d3-041c-4c45-ae3b-c18fdf3c8d2d/manifest
BO0624_87929,"Antiquitäten: Gemälde, Handzeichnungen Stiche, Bücher, namentlich viel Francofurtensia aus dem Besitze des verstorbenen Herrn Ferdinand Günther-Prestel: Auktion in Frankfurt a. M. ... unter Leitung des Kunsthändlers und gerichtlich vereideten Sachverständingen Hugo Helbing, München ... den 22. und ... den. 23. November 1910",https://historica.unibo.it/handle/20.500.14008/94065,https://historica.unibo.it/server/iiif/08ff9335-5b71-4bba-a130-5ba28f88c056/manifest
BO0624_88701,"Sammlung Gustav Seligmann Koblenz und Köln: Versteigerung: Dienstag, den 27. und Mittwoch, den 28. März 1928",https://historica.unibo.it/handle/20.500.14008/94631,https://historica.unibo.it/server/iiif/0904b1e1-3eba-4bdd-886e-b6ff775738c0/manifest
BO0624_88291,"Sammlung Georg Schwarz: Bildwerke der Antike und der Christlichen Epochen in Holz, Stein, Ton und Bronze: Austellung, vom 20. bis 23. Mai 1917: Versteigerung, Donnerstag, den 24. Mai inden Versteigerungsräumen, Berlin ...",https://historica.unibo.it/handle/20.500.14008/94314,https://historica.unibo.it/server/iiif/09167d15-a0bb-45b5-9f4c-fbda77ec7475/manifest
BO0624_83858,Catalogue des objets d'art et de haute curiosité ... composant la collection de feu M. Émile Molinier: jeudi 21 ... jeudi 28 juin 1906,https://historica.unibo.it/handle/20.500.14008/93336,https://historica.unibo.it/server/iiif/09309895-8b30-4f59-aa11-a83f0c44d573/manifest
BO0624_83735,"Catalogue des tableaux anciens et modernes, objets d'art et d'ameublement composant la collection Mame de Tours: vente ... à Paris, Galerie Georges Petit, 26, 27, 28, et 29 avril 1904",https://historica.unibo.it/handle/20.500.14008/92838,https://historica.unibo.it/server/iiif/094c87c3-1d65-4a8f-9396-0e2576017ab9/manifest
BO0624_87860,"Katalog von Gemälden alter Meister: Nachgelassene Sammlung Sir Charles Turner, London: versteigerung: Dienstag, den 17. November 1908",https://historica.unibo.it/handle/20.500.14008/94024,https://historica.unibo.it/server/iiif/09a6e91c-d223-45ab-a16f-a8bd6b0de9b2/manifest
BO0624_84012,"Catalogue des objets d'art et d'ameublement, porcelaines de Saxe ...: samedi 21 mai 1910",https://historica.unibo.it/handle/20.500.14008/93440,https://historica.unibo.it/server/iiif/09aa9e7e-4916-4266-81e9-a200469429a1/manifest
BO0624_84164,"Catalogue des tableaux anciens et modernes, dessins, aquarelles, estampes ... appartenant a Monsieur C. et dont la vente aux enchères publiques aura lieu ... le samedi 22 Novembre 1913",https://historica.unibo.it/handle/20.500.14008/93556,https://historica.unibo.it/server/iiif/09b51550-ca59-40e0-9190-056e1db45333/manifest
BO0624_87979,Katalog der Sammlung des Konigl. Badeinspektors dr. Bernh. Lersch-Aachen u.A.: Hervorragende Gemalde alter und neuzeitiger Meister ...,https://historica.unibo.it/handle/20.500.14008/94096,https://historica.unibo.it/server/iiif/09bdfe6c-574c-45c1-a3e7-5708fefa4687/manifest
BO0624_66055,"Catalogue of the important collection of old French, Italian and English furniture, tapestry and porcelain formed by sir Lionel Phillips ...: on Wednesday, April 23 ... and Thursday, May 8, 1913",https://historica.unibo.it/handle/20.500.14008/93177,https://historica.unibo.it/server/iiif/09e83221-a6db-430e-9ce1-fecc3d213eda/manifest
BO0624_87679,"Gemälde-Versteigerung: eine großere Sammlung von Ölgemälden hervorragender moderner und alter Meister darunter werke von: Ad. von Menzel ... M. Miervelt: Versteigerung: Dienstag, den 19. Januar, Mittwoch, den 20. Januar 1904",https://historica.unibo.it/handle/20.500.14008/93882,https://historica.unibo.it/server/iiif/09ed502b-5f14-4a85-aaef-f83e94d74334/manifest
BO0624_88736,"Sammlungen Paul Graf Merveldt, Schloss Marienfeld: Paul Schetter, Wiesbaden und anderer Besitz: Gemälde alter Meister mit 19 Lichtdrucktafeln: ... Versteigerung ... 6. November 1928",https://historica.unibo.it/handle/20.500.14008/94662,https://historica.unibo.it/server/iiif/0a0f3937-8acb-4d6f-a926-6750946d2e83/manifest
BO0624_88588,"Gemälde alter Meister aus der Sammlung Linnartz, aus schloss schlesisch nettkow und anderem Besitz Handzeichnungen: Versteigerung...den 23 Marz 1926",https://historica.unibo.it/handle/20.500.14008/94539,https://historica.unibo.it/server/iiif/0a129429-e9a8-45ce-9d8b-fdf73466052b/manifest
BO0624_84081,"Catalogue des objets d'art et de curiosité, porcelaines de Chine, d'Allemagne et autres ... bois sculptés des 15., 16. et 17. siècles ... livres anciens: lundi 18, mardi 19 et mercredi 20 décembre 1911",https://historica.unibo.it/handle/20.500.14008/93490,https://historica.unibo.it/server/iiif/0a1d636d-0942-4d22-87f7-2f18fd79937b/manifest
BO0624_84001,"Catalogue des tableaux anciens, pastels, aquarelles, dessins principalement du 18. siècle ... sculptures du 18. siècle ... ancienne porcelaines de Chine ...: lundi 14 mars 1910",https://historica.unibo.it/handle/20.500.14008/93434,https://historica.unibo.it/server/iiif/0a1df30b-ba18-4793-b8be-93d56f88baf8/manifest
BO0624_84237,Catalogue des objets d'art et de très bel ameublement anciens ... tableaux & dessins ... sièges et meubles ... tapisseries anciennes ... le tout appartenant à divers amateurs ...: la vente ... aura lieu à Paris ... le jeudi 21 avril 1921 ...,https://historica.unibo.it/handle/20.500.14008/93615,https://historica.unibo.it/server/iiif/0a53892f-c1b1-4d8e-b596-3969fabcbae5/manifest
BO0624_87723,"Katalog ausgewählter und vorzüglicher Gemälde alter und neuzeitiger Meister: nachlass eines rheinischen Sammlers sowie kleinere Beiträge aus verschiedenem Besitz: Versteigerung zu Köln, Montag den 17. und Dienstag den 18. April 1905 bei J. M. Heberle (H. Lempertz' Söhne)",https://historica.unibo.it/handle/20.500.14008/93915,https://historica.unibo.it/server/iiif/0a99da34-2837-4704-b930-efe628a5ae97/manifest
BO0624_88696,"Gemälde alter und neuerer Meister und Antiquitäten. Versteigerung: Berlin, 6-7 Marz 1928",https://historica.unibo.it/handle/20.500.14008/94626,https://historica.unibo.it/server/iiif/0ab83564-6d61-4791-91d0-9e8f933cb86e/manifest
BO0624_87836,"Antiquitäten Kollection Wilhelm Rehbock, Hannover ... Versteigerung ... den 31. März 1908",https://historica.unibo.it/handle/20.500.14008/94004,https://historica.unibo.it/server/iiif/0ac396bf-bf8c-4e7d-89cb-37ceff9a26a2/manifest
BO0624_44981,"Sammlung Andre Kirchberger, Ems: Deutsches Porzellan des 18. Jahrhunderts",https://historica.unibo.it/handle/20.500.14008/92679,https://historica.unibo.it/server/iiif/0b092eb0-a09c-4dee-acce-7f5578034324/manifest
BO0624_88741,"Sammlung Tony Straus-Negbaur: Gemälde, Zeichnungen, Skulpturen, Möbel, Keramik, Textilien und andere Kunstgegenstände: ... Versteigerung ... den 25. und ... den 26. November",https://historica.unibo.it/handle/20.500.14008/94667,https://historica.unibo.it/server/iiif/0b2c17d3-9854-4bd3-869c-e13ffa42fa7c/manifest
BO0624_84089,"Collection Jean Dollfus: 2: Catalogue des aquarelles, dessins par Belly, Charlet ... Lithographies - Gravure sur bois... dépendant des collections de M. Jean Dollfus et dont la vente ... aura lieu a Paris, Hotel Drouot, les lundi 4 Mars 1912 ...",https://historica.unibo.it/handle/20.500.14008/93497,https://historica.unibo.it/server/iiif/0b4ad3b7-247d-4eb6-9408-ce5cc7a6e52a/manifest
BO0624_88399,"Katalog der grossen Versteigerung von Gemälden, Bronzen, Vasen, Teppichen, Porzellanen, ... im Residenzshloss zu Stuttgart: Donnerstag, den 27. November bis Samstag, den 29. November 1919, ...",https://historica.unibo.it/handle/20.500.14008/94388,https://historica.unibo.it/server/iiif/0b563983-95bd-40a7-9aab-e00bbf931b6c/manifest
BO0624_88081,Alter Meister Gemälde und Bildwerke des 15. bis zur 1. Hälfte des 19. Jahrhunderts Handzeichnungen und Kupferstiche aus der Sammlung des Herrn Dr. P. Gerhardt in Hamburg und anderem Privatbesitz: ... Versteigerung ... den 18. Februar 1913,https://historica.unibo.it/handle/20.500.14008/94158,https://historica.unibo.it/server/iiif/0b6799b2-bffa-4a26-8f08-234def597fe9/manifest
BO0624_88765,"Ostasiatisches Kunstgewerbe Bronze, Spiegel und anderes Gerat ... aus Sammlung E.L",https://historica.unibo.it/handle/20.500.14008/94684,https://historica.unibo.it/server/iiif/0bc5a6e1-8c4c-4e1b-8b99-7d17c038441c/manifest
BO0624_81973,Catalogo della Raccolta Pisa. Vol. 2: Tavole,https://historica.unibo.it/handle/20.500.14008/92981,https://historica.unibo.it/server/iiif/0bdc5f22-91a6-442d-b424-2defa800688d/manifest
BO0624_83890,"Catalogue des tableaux composant la collection Ch. Sedelmeyer: première vente ... et qui aura lieu dans la Galerie Sedelmeyer ... le jeudi 16, vendredi 17 et samedi 18 mai 1907 ...",https://historica.unibo.it/handle/20.500.14008/93360,https://historica.unibo.it/server/iiif/0c2afd17-0ca6-4b20-ad2a-e9b63265dccd/manifest
BO0624_81825,"Catalogo di oggetti antichi d'arte e d'ammobiliamento: vendita al pubblico incanto presso l'impresa ""C. Galardelli"" ...",https://historica.unibo.it/handle/20.500.14008/93225,https://historica.unibo.it/server/iiif/0c3d569e-4d1c-4423-9ca8-7c8f0e4db9b7/manifest
BO0624_88220,"Verzeichnis über Gemälde älterer und moderner Meister dabei die Sammlung Friedr. Perlberg, München: Antiquitäten, Kunstgegenstände Antike Möbel, Teppiche, Bücher u. dgl. wegen Abreise nach dem Auslande: Sammlung griechischer, römischer u. and. Ausgrabungen in Terracotta, Ton, Marmor, Bronze usw.: Versteigerung ... den 23. und 24. Februar 1915 ... Frankfurt a. Main ...",https://historica.unibo.it/handle/20.500.14008/94255,https://historica.unibo.it/server/iiif/0c65bf8c-eaf8-469b-b81a-f4b3c0e3f607/manifest
BO0624_88606,"Sammlung Johann Bosch [gestorben] Ulm: Arbeiten in Eisen, Messing, Kupfer, Silber, Elfenbein, Holz u. a. inbesondere Schlüssel, Schlösser und Beschläge ...: Aus anderem Besitz: Silbergegenstände, Teppiche, Gemälde erster Meister: ... Versteigerung ... 15. September und folgende Tage ... München ... Katalog mit 13 Tafeln ...",https://historica.unibo.it/handle/20.500.14008/94553,https://historica.unibo.it/server/iiif/0c73c535-dfbd-44bc-b2bd-79c8c8a77ea5/manifest
BO0624_81832,"Catalogo di una cospicua galleria antica e moderna, già appartenuta ad un eminente patrizio bergamasco: vendita all'asta il 24, 25, 26, 27, 28, 29, 30 e 31 ottobre 1916 ..., alla Galleria Geri, Milano: esposizione dal 19 al 23 ottobre 1916",https://historica.unibo.it/handle/20.500.14008/92884,https://historica.unibo.it/server/iiif/0c7a771d-0934-40ac-92d5-615f4fa771dc/manifest
BO0624_84003,Catalogue des objets d'art et d'ameublement ...: samedi 9 avril 1910,https://historica.unibo.it/handle/20.500.14008/94751,https://historica.unibo.it/server/iiif/0c8a1e98-34ca-4a48-91c8-97148d76fa61/manifest
BO0624_84251,"Catalogue des dessins et tableaux anciens et modernes, objets d'art de haute curiosité et d'ameublement composant la première partie des collection de feu M. Gaston Le Breton ...: les mardi 6, mercredi 7 et jeudi 8 décembre 1921 ...",https://historica.unibo.it/handle/20.500.14008/93627,https://historica.unibo.it/server/iiif/0c93a766-643b-4fbf-8d77-863d186563ac/manifest
BO0624_87418,"Verzeichniss der Gemälde älterer und moderner Meister sowie von Musikinstrumenten und Elfenbeinfiguren welche aus der Hinterlassenschaft des zu Amsterdam verstorbenen Kunsthändlers Herrn Friedrich Kayser, früher in Frankfurt a. M. wegen Erbtheilung ... den 25. November ... in Frankfurt am Main öffentlich versteigert werden",https://historica.unibo.it/handle/20.500.14008/93732,https://historica.unibo.it/server/iiif/0d15e672-458e-4107-8eb4-06df1b537799/manifest
BO0624_83754,"Catalogue des tableaux modernes par Th. Couture, Diaz, J. Dupré ... oeuvres capitales de Decamps, aquarelles, sépias, dessins par Decamps, Isabey, Leys, composant la collection Émile Gaillard ...: mardi 7 juin 1904 ...",https://historica.unibo.it/handle/20.500.14008/92837,https://historica.unibo.it/server/iiif/0d183623-faf1-471c-a0dd-ada4a6d0156f/manifest
BO0624_84123,"Catalogue des objets d'art et d'ameublement, porcelaines & faiences, miniatures, boites, objets variés, pendules, meubles, etoffes: tableaux anciens, dessins, dependant des collections de M. Jean Dollfus et dont la vente ... aura lieu a Paris ... les lundi 11, mardi 12 et mercredi 13 novembre 1912",https://historica.unibo.it/handle/20.500.14008/93526,https://historica.unibo.it/server/iiif/0d192fd2-e148-45b6-9082-f9a7448719a5/manifest
BO0624_87815,"Collection Prinz Otto Sayn-Wittgenstein, Egern-Rottach: Kunst und Kunstgewerbe des 17. und 18. Jahrhunderts, Ölgemälde alter Meister",https://historica.unibo.it/handle/20.500.14008/93984,https://historica.unibo.it/server/iiif/0d4411f2-b261-458d-9816-9d536cc82873/manifest
BO0624_83943,"Catalogue des gravures, dessins, tableaux anciens principalement de l'École française du 18. siècle par ou attribués à Drouais ... porcelaines et faiences anciennes des fabriques d'Allemagne, Aprey ... composant la collection de M. A. Lion: Hotel Drouot, les mercredi 18 et jeudi 19 novembre 1908",https://historica.unibo.it/handle/20.500.14008/93395,https://historica.unibo.it/server/iiif/0da8612d-c38e-4ad8-b3ae-856cac319fb2/manifest
BO0624_83678,"Catalogue de tableaux modernes par Boudin, Guillaumin ... composant la collection de M. Ibos (de l'Opera): mardi 19 juin 1900",https://historica.unibo.it/handle/20.500.14008/93261,https://historica.unibo.it/server/iiif/0dc6162c-5aae-4dc5-a86e-fa362366ad80/manifest
BO0624_88391,"Katalog der Gemälde meist moderner Meister: Textilien, Möbel, Uhren, Edel- und anderer Metalle, Porzellan und anderer Töpfereien, Glas, Holz, Elfenbein, Blätter, Bücher: Versteigerung: 23. und 24. September 1919",https://historica.unibo.it/handle/20.500.14008/94381,https://historica.unibo.it/server/iiif/0dd252f3-201b-4ff8-9570-28feaacc7bbc/manifest
BO0624_88760,"Gemälde neuer Meister Sammlung Niemann [gestorben], Berlin und anderer privatbesitz. Aquarelle Zeichnungen und Graphik alter und neuerer meister. Versteigerung: Berlin, 9 April 1929",https://historica.unibo.it/handle/20.500.14008/94680,https://historica.unibo.it/server/iiif/0df83a11-b3b0-428a-a053-f3354e6eb83f/manifest
BO0624_88683,"Antiquitaten Gobelins, Kostbarkeiten der Kleinkunst (Dosen, Miniaturen, Bijoux), Skulpturen (Holz und Elfenbein) Ausgrabungen aus alttiroler Schloss- und russischem Privatbesitz: [Versteigerung in Frankfurt a. M., Mittwoch, den 7. Dezember 1927]",https://historica.unibo.it/handle/20.500.14008/94613,https://historica.unibo.it/server/iiif/0e0c0c41-a25a-4795-9b79-32f3b84ee474/manifest
BO0624_88423,Gemälde und Kunstegewerbliche Arbeiten aus Privatbesitz: ... Versteigerung ... 1. Juni 1920 ... 2. Juni 1920,https://historica.unibo.it/handle/20.500.14008/94409,https://historica.unibo.it/server/iiif/0e268b8c-ac50-4d6d-8bb4-10b393f6a024/manifest
BO0624_88096,Sammlung A. Arens Antwerpen Nachlä: Ausstellung ... Versteigerung ... den 19. und ... den 20. März 1913,https://historica.unibo.it/handle/20.500.14008/94171,https://historica.unibo.it/server/iiif/0e274d05-0460-47b0-997d-1d375dab636d/manifest
BO0624_88644,"Ölgemälde, Aquarelle und Handzeichnungen moderner Meister: aus ausländischem und deutschem Besitz. Auktion: München, 30 April 1927",https://historica.unibo.it/handle/20.500.14008/94582,https://historica.unibo.it/server/iiif/0e3fee5c-d16a-407c-9765-c8e84fd5a4b5/manifest
BO0624_87975,"Gemalde alter Meister des 15 bis 18 Jahrhunderts aus Berliner und Londoner Privatbesitz: Ausstellung: Sonntag, den 15. und Montag, den 16. Oktober 1911: Versteigerung: Dienstag den 17 Oktober 1911",https://historica.unibo.it/handle/20.500.14008/94093,https://historica.unibo.it/server/iiif/0e77344f-34c9-4c8a-a99c-926440fcc3b5/manifest
BO0624_84227,"Catalogue des objets d'art et d'ameublement anciens et modernes, tableaux anciens ... faiences anciennes ... meubles anciens et modernes ... le tout appartenant à Madame X ...: la vente aura lieu à Paris ... les lundi 15 et mardi 16 novembre 1920 ...",https://historica.unibo.it/handle/20.500.14008/93607,https://historica.unibo.it/server/iiif/0ea41a4e-0c41-4384-9f82-ad172990479e/manifest
BO0624_81745,"Catalogue de tableaux, objets d'art et de curiosité formant la collection de Mr. le Comte J. B. Lucini Passalaqua de Milan, tableaux, sculptures, faïences ...: dont la vente aux enchères publiques aura lieu à Milan dans le Foyer du grand Théâtre de la Scala, le Mardì 14 Avril 1885 et jours suivants...",https://historica.unibo.it/handle/20.500.14008/93220,https://historica.unibo.it/server/iiif/0ee48daf-ab47-436c-bb4a-4fd63d7f3fa9/manifest
BO0624_87476,Katalog der ausgewählten und reichhaltigen Gemälde-Galerie aus dem Nachlasse des zu Florenz verstorbenen Herrn Giorgio Augusto Wallis etc. ... Versteigerung zu Berlin ... den 24. Mai 1895 ... durch J. M. Heberle (H. Lempertz' Söhne) aus Köln a. Rh,https://historica.unibo.it/handle/20.500.14008/93767,https://historica.unibo.it/server/iiif/0eed91d1-f781-4fd1-8680-1321483724da/manifest
BO0624_87990,"Verzeichnis der Gemälde älterer und moderner Meister, Aquarelle und Hanzeichnungen, Antiquitäten und Kunstsachen, Arbeiten in Fayence, Porzellan, Glass, Metall, Edelmetall ...: Versteigerung Dienstag u. Mittwoch, den 28. u. 29. November 1911",https://historica.unibo.it/handle/20.500.14008/94102,https://historica.unibo.it/server/iiif/0f93b955-ba2b-44db-a18d-144c5372a5ba/manifest
BO0624_87421,Katalog der von Herrn Verlagsbuchändler Buchner (Bamberg) hinterlassen hervorragenden Kunstsammlung ... oeffentliche Versteigerung ... den 3. Juni 1891 und folgende Tage ... durch den vereideten königlichen und städtischen Auctions-Commissarius für Kunstsachen und Bücher Rudolf Lepke in ... Berlin ...,https://historica.unibo.it/handle/20.500.14008/93735,https://historica.unibo.it/server/iiif/0fbc1b6e-f714-420a-8da4-6abf9810b3fd/manifest
BO0624_87415,Katalog der Kulturhistorischen Sammlungen aus dem fünfeckigen Thurme der Kgl. Burg zu Nürnberg ... Versteigerung zu Köln den 9. Juni 1890 und folgende Tage durch J. M. Heberle (H. Lempertz' Söhne) ...,https://historica.unibo.it/handle/20.500.14008/93730,https://historica.unibo.it/server/iiif/0fc54cb2-dbbb-4298-be19-7c4f273a8dce/manifest
BO0624_88540,Ölgemälde und Handzeichnungen moderner Meister auw vorwiegend süddeutschem Privatbesitze und aus anderem Besitze: Auktion in München in der Galerie Hugo Helbing ... den 23. und ... den 24. September 1924,https://historica.unibo.it/handle/20.500.14008/94511,https://historica.unibo.it/server/iiif/0fd774cf-a551-4630-b2b8-05f0c6eaa0ce/manifest
BO0624_83983,"Catalogue des tableaux anciens, pastel, dessins, miniatures par Berckheyde et Velde (Adrien Van de) ... composant la collection de feu M. le Comte de Cherisey: Hotel Drouot, le mercredi 16 juin 1909",https://historica.unibo.it/handle/20.500.14008/93425,https://historica.unibo.it/server/iiif/0feed26e-da0f-422e-81ef-dfa4a44cbb69/manifest
BO0624_88207,Verzeichnis der Gemälde aus dem 12. bis 19. Jahrhundert: Sammlung Baron de la Gueste-Versailles: Versteigerung: Frankfurt am Main ... den 12. Mai 1914 ...,https://historica.unibo.it/handle/20.500.14008/94248,https://historica.unibo.it/server/iiif/1007c2b8-73fd-40d6-bf07-b53f6a583e4e/manifest
